,title,link
215,"Justice Badar Durrez Ahmed Unveils Lexisgreen™ - Law Books and Bare Acts on a Pen Drive, a Bold, New and Innovative E-Book Solution Developed by LexisNexis",https://www.newsvoir.com/release/justice-badar-durrez-ahmed-unveils-lexisgreen-law-books-and-bare-acts-on-a-pen-drive-a-bold-new-and-innovative-e-book-solution-developed-by-lexisnexis-6362.html
216,G D Goenka University Hosts First Edition of Inter - College Moot Court Competition for Law Students,https://www.newsvoir.com/release/g-d-goenka-university-hosts-first-edition-of-inter-college-moot-court-competition-for-law-students-6355.html
217,Shardul Amarchand Mangaldas Advises SUEZ on its Acquisition of Driplex Water Engineering,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-advises-suez-on-its-acquisition-of-driplex-water-engineering-6338.html
218,Supreme Court Dismisses Sujana SLP,https://www.newsvoir.com/release/supreme-court-dismisses-sujana-slp-6308.html
219,"Shardul Amarchand Mangaldas & Co Advises Cube Highways and Infrastructure on the 
Rs. 575 Crores Acquisition of Western UP Tollway 
",https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-cube-highways-and-infrastructure-on-the-rs-575-crores-acquisition-of-western-up-tollway-6031.html
220,"SAM & Co Advises on Red Fort India Real Estate HoldCo I, LLC Exit from Exora Business Parks ",https://www.newsvoir.com/release/sam-co-advises-on-red-fort-india-real-estate-holdco-i-llc-exit-from-exora-business-parks-5988.html
221,"SAM & Co Advises on 55% Stake Sale in Bright Power Project to Texmaco Rail & Engineering Limited 
",https://www.newsvoir.com/release/sam-co-advises-on-55-stake-sale-in-bright-power-project-to-texmaco-rail-engineering-limited-5976.html
222,SAM & Co Advises on Restructuring of US$ 194.4mn Videocon FCCBs,https://www.newsvoir.com/release/sam-co-advises-on-restructuring-of-us-194-4mn-videocon-fccbs-5919.html
223,Law Books and Bare Acts on a Pen Drive at 43rd National Convention of ICSI,https://www.newsvoir.com/release/law-books-and-bare-acts-on-a-pen-drive-at-43rd-national-convention-of-icsi-5873.html
224,SAM & Co Advises Blackstone on Investment in IBS Software Services ,https://www.newsvoir.com/release/sam-co-advises-blackstone-on-investment-in-ibs-software-services-5848.html
225,SAM & Co Advises on PE Investment in Mrs. Bector’s Food Specialties Limited,https://www.newsvoir.com/release/sam-co-advises-on-pe-investment-in-mrs-bector-s-food-specialties-limited-5847.html
226,"SAM & Co Advises on India Leg of the GBP 480 Million 
              Acquisition of Xchanging plc by   
CSC Computer Sciences International Operations Limited

",https://www.newsvoir.com/release/sam-co-advises-on-india-leg-of-the-gbp-480-million-acquisition-of-xchanging-plc-by-csc-computer-sciences-international-operations-limited-5840.html
227,SAM & Co Litigation Team Successfully Appeals in Delhi HC on the Warrant Issued against three Director of Yu Televentures,https://www.newsvoir.com/release/sam-co-litigation-team-successfully-appeals-in-delhi-hc-on-the-warrant-issued-against-three-director-of-yu-televentures-5823.html
228,"Naval Satarawala Chopra Nominated to 
Global Competition Review’s “40 Under 40” List
",https://www.newsvoir.com/release/naval-satarawala-chopra-nominated-to-global-competition-review-s-40-under-40-list--5811.html
229,"SAM & Co Advises Blackstone on the Rs. 5,081.73 mn Stake Sale in 
SH Kelkar and Company IPO
",https://www.newsvoir.com/release/sam-co-advises-blackstone-on-the-rs-5-081-73-mn-stake-sale-in-sh-kelkar-and-company-ipo-5790.html
230,"Prime Minister Narendra Modi says,“Investments in Solar Power will bring Reliable Electricity to Millions of Indians and Reduce Emissions”",https://www.newsvoir.com/release/prime-minister-narendra-modi-says-investments-in-solar-power-will-bring-reliable-electricity-to-millions-of-indians-and-reduce-emissions--5778.html
231,"SAM & Co Advises Alstom on Sale of 51% Stake in Alstom Bharat Forge Power to the GE Group
",https://www.newsvoir.com/release/sam-co-advises-alstom-on-sale-of-51-stake-in-alstom-bharat-forge-power-to-the-ge-group-5753.html
232,"Shardul Amarchand Mangaldas & Co Advises on USD 120 Million Investment by SoftBank Group, Tiger Global, Apoletto Asia and Sequoia Capital into Grofers",https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-usd-120-million-investment-by-softbank-group-tiger-global-apoletto-asia-and-sequoia-capital-into-grofers-5741.html
233,Shardul Amarchand Mangaldas & Co Advises Videocon on the Videocon-Idea Spectrum Deal,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-videocon-on-the-videocon-idea-spectrum-deal-5740.html
234,Shardul Amarchand Mangaldas & Co Advises ChrysCapital Backed Infogain Corporation and Infogain India on their Acquisition of Blue Star Infotech’s Information Technology Business,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-chryscapital-backed-infogain-corporation-and-infogain-india-on-their-acquisition-of-blue-star-infotech-s-information-technology-business-5423.html
235,Shardul Amarchand Mangaldas & Co Advises on the Paytm-Alibaba Deal,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-the-paytm-alibaba-deal-5422.html
236,Shardul Amarchand Mangaldas & Co Advises on the Proposed IPO by Dr. Lal PathLabs Limited,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-the-proposed-ipo-by-dr-lal-pathlabs-limited-5385.html
237,Shardul Amarchand Mangaldas & Co Advises on Filing of Draft Red Herring Prospectus of VLCC Health Care Limited,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-filing-of-draft-red-herring-prospectus-of-vlcc-health-care-limited-5382.html
238,Shardul Amarchand Mangaldas & Co Advises on Acquisition of Pizza Hut’s South and West India Franchise,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-acquisition-of-pizza-hut-s-south-and-west-india-franchise-5335.html
239,Shardul Amarchand Mangaldas Appoints Shuva Mandal as Partner in Mumbai,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-appoints-shuva-mandal-as-partner-in-mumbai-5282.html
240,"Shardul Amarchand Mangaldas & Co. Advises Brookfield Asset Management Inc. on one of the Largest Buy-outs in the Infrastructure Sectors, in its Acquisition of Project Companies of the Gammon Group",https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-brookfield-asset-management-inc-on-one-of-the-largest-buy-outs-in-the-infrastructure-sectors-in-its-acquisition-of-project-companies-of-the-gammon-group-5238.html
241,Shardul Amarchand Mangaldas & Co. to Conduct Series of Certificate Programs to Train & Certify Law Students on Practical Aspects of Law,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-to-conduct-series-of-certificate-programs-to-train-certify-law-students-on-practical-aspects-of-law-5202.html
242,Shardul Amarchand Mangaldas & Co. Advises on the Offer for Sale for the Indian Oil Corporation Limited,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-the-offer-for-sale-for-the-indian-oil-corporation-limited-5194.html
243,Shardul Amarchand Mangaldas & Co. Advises on Acquisition of Controlling Stake in Involute Technologies Pvt. Ltd. by BMT Group,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-acquisition-of-controlling-stake-in-involute-technologies-pvt-ltd-by-bmt-group-5162.html
244,Shardul Amarchand Mangaldas & Co. Advises on Acquisition of Strategic Stake in PRL Developers Pvt. Ltd. by Warburg Pincus and Goldman Sachs,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-acquisition-of-strategic-stake-in-prl-developers-pvt-ltd-by-warburg-pincus-and-goldman-sachs-5128.html
245,Shardul Amarchand Mangaldas & Co. Advises on IDFC Bank Demerger,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-idfc-bank-demerger-5120.html
246,"Shardul Amarchand Mangaldas & Co. Advises on Private Placement of Rs. 1,000 Crores NCDs of DLF Limited",https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-private-placement-of-rs-1-000-crores-ncds-of-dlf-limited-5105.html
247,Tata Sons’ Group Legal Team Wins Top Honours at the Annual Legal Era Awards 2015,https://www.newsvoir.com/release/tata-sons-group-legal-team-wins-top-honours-at-the-annual-legal-era-awards-2015-3777.html
248,NASSCOM Welcomes Supreme Court’s ‘Landmark’ Judgement on Section 66A,https://www.newsvoir.com/release/nasscom-welcomes-supreme-court-s-landmark-judgement-on-section-66a-3710.html
249,Media Statement Regarding De-registration of 6 Aircraft,https://www.newsvoir.com/release/media-statement-regarding-de-registration-of-6-aircraft-3679.html
250,Mahindra & Mahindra Ltd. Raids Manufacturer in Secunderabad for Illegal Use of Trademark,https://www.newsvoir.com/release/mahindra-mahindra-ltd-raids-manufacturer-in-secunderabad-for-illegal-use-of-trademark-3594.html
251,"Post-Budget Reactions by Khaitan & Co. Across Sectors Direct Tax, Indirect Tax, FPI, AIF, Offshore Funds, MAT",https://www.newsvoir.com/release/post-budget-reactions-by-khaitan-co-across-sectors-direct-tax-indirect-tax-fpi-aif-offshore-funds-mat-3508.html
252,KPMG in India and CII Bring Together Experts for a Panel Discussion on the Latest Tax Policy Updates,https://www.newsvoir.com/release/kpmg-in-india-and-cii-bring-together-experts-for-a-panel-discussion-on-the-latest-tax-policy-updates-2592.html
253,NASSCOM-DSCI 9th Annual Information Security Summit Opens in Mumbai,https://www.newsvoir.com/release/nasscom-dsci-9th-annual-information-security-summit-opens-in-mumbai-2572.html
254,State Bank of India Observes ‘Vigilance Awareness Week’,https://www.newsvoir.com/release/state-bank-of-india-observes-vigilance-awareness-week--2151.html
255,Important Clarification Regarding Privacy: Xiaomi India,https://www.newsvoir.com/release/important-clarification-regarding-privacy-xiaomi-india-2067.html
256,Edelweiss Financial Services Limited Q2FY15 Results,https://www.newsvoir.com/release/edelweiss-financial-services-limited-q2fy15-results-2012.html
257,Tata Housing Signs Addendum Agreement with the Government of Maldives,https://www.newsvoir.com/release/tata-housing-signs-addendum-agreement-with-the-government-of-maldives-1672.html
258,Open Interest on NCDEX Grows 31% Y-o-Y,https://www.newsvoir.com/release/open-interest-on-ncdex-grows-31-y-o-y-1622.html
259,The Economist India Summit 2014 - The Modi Era: Will India Rise Again?,https://www.newsvoir.com/release/the-economist-india-summit-2014-the-modi-era-will-india-rise-again-1616.html
260,State Bank of India & Japan Bank for International Cooperation Sign Export Credit Line Agreement,https://www.newsvoir.com/release/state-bank-of-india-japan-bank-for-international-cooperation-sign-export-credit-line-agreement-1545.html
