,title,link
400,Vodafone India Half Year FY16 Results,https://www.newsvoir.com/release/vodafone-india-half-year-fy16-results-5665.html
401,Parsvnath Developers Limited Announces Q2 FY16 Results,https://www.newsvoir.com/release/parsvnath-developers-limited-announces-q2-fy16-results-5662.html
402,Tata Power Announces Q2 FY16 Consolidated Results; Reports Strong Operational Performance,https://www.newsvoir.com/release/tata-power-announces-q2-fy16-consolidated-results-reports-strong-operational-performance-5661.html
403,Vadilal Industries Net Profit up 946% in Q2 FY 2016,https://www.newsvoir.com/release/vadilal-industries-net-profit-up-946-in-q2-fy-2016-5659.html
404,Arvind Infrastructure Announces Q2 FY15-16 Results,https://www.newsvoir.com/release/arvind-infrastructure-announces-q2-fy15-16-results-5658.html
405,"SRF Posts Rs. 100 crore Consolidated PAT in Q2, 28% growth",https://www.newsvoir.com/release/srf-posts-rs-100-crore-consolidated-pat-in-q2-28-growth-5652.html
406,"Info Edge (India) Limited Announces Financial Results for the Quarter ended Sep 30, 2015, Net Sales up by 18% , Total Income up by 22%",https://www.newsvoir.com/release/info-edge-india-limited-announces-financial-results-for-the-quarter-ended-sep-30-2015-net-sales-up-by-18-total-income-up-by-22-5651.html
407,Dalmia Bharat Limited Announced its Quarterly and Half Yearly Financial Results,https://www.newsvoir.com/release/dalmia-bharat-limited-announced-its-quarterly-and-half-yearly-financial-results-5650.html
408,"Tata Steel Reports Consolidated Financial Results for the Quarter and Half Year Ended September 30, 2015",https://www.newsvoir.com/release/tata-steel-reports-consolidated-financial-results-for-the-quarter-and-half-year-ended-september-30-2015-5647.html
409,Manpasand Beverages PAT up 392.13% at Rs. 4.38 Crore in Q2 of FY 2015-16,https://www.newsvoir.com/release/manpasand-beverages-pat-up-392-13-at-rs-4-38-crore-in-q2-of-fy-2015-16-5646.html
410,Garware-Wall Ropes Q2FY16 Net Profit Jumps 41.6% to Rs. 15.4 Crore,https://www.newsvoir.com/release/garware-wall-ropes-q2fy16-net-profit-jumps-41-6-to-rs-15-4-crore-5644.html
411,"IDBI Bank Highlights of Q2 FY 16( Sept 30,2015) Financial Results vis-à-vis Q2 FY 15 (Sept 30, 2014)",https://www.newsvoir.com/release/idbi-bank-highlights-of-q2-fy-16-sept-30-2015-financial-results-vis---vis-q2-fy-15-sept-30-2014--5633.html
412,Reliance Infrastructure Ltd. Q2 Results FY15-16,https://www.newsvoir.com/release/reliance-infrastructure-ltd-q2-results-fy15-16-5631.html
413,"Nandan Denim Reports PAT of Rs.15.61 Crore, up 30.5% in Q2 of FY 2015-16",https://www.newsvoir.com/release/nandan-denim-reports-pat-of-rs-15-61-crore-up-30-5-in-q2-of-fy-2015-16-5623.html
414,"India Yamaha Motor Crossed 70,000 Units in October 2015 Registering 29% Sales Growth",https://www.newsvoir.com/release/india-yamaha-motor-crossed-70-000-units-in-october-2015-registering-29-sales-growth-5616.html
415,Capital First Q2 Net up 52% at Rs. 41.04 Crores,https://www.newsvoir.com/release/capital-first-q2-net-up-52-at-rs-41-04-crores-5614.html
416,Apollo Tyres Half Yearly Profit up 17%,https://www.newsvoir.com/release/apollo-tyres-half-yearly-profit-up-17-5606.html
417,Muthoot Finance Ltd Q2 FY 2016 Results,https://www.newsvoir.com/release/muthoot-finance-ltd-q2-fy-2016-results-5604.html
418,ITDC Posts Rs. 4.28 Crore Profit in Half Yearly (2015-16) Results,https://www.newsvoir.com/release/itdc-posts-rs-4-28-crore-profit-in-half-yearly-2015-16-results-5603.html
419,"YES BANK Announces Financial Results for the Quarter Ended September 30, 2015",https://www.newsvoir.com/release/yes-bank-announces-financial-results-for-the-quarter-ended-september-30-2015-5600.html
420,Nokia Corporation Interim Report for Q3 2015 and January-September 2015,https://www.newsvoir.com/release/nokia-corporation-interim-report-for-q3-2015-and-january-september-2015-5596.html
421,Telenor Group Reports Q3 2015 Results,https://www.newsvoir.com/release/telenor-group-reports-q3-2015-results-5588.html
422,"Sun TV Network Ltd. Earnings for the Quarter ended 30th September, 2015",https://www.newsvoir.com/release/sun-tv-network-ltd-earnings-for-the-quarter-ended-30th-september-2015-5587.html
423,Vedanta Limited Consolidated Results for the Second Quarter ended 30 September 2015,https://www.newsvoir.com/release/vedanta-limited-consolidated-results-for-the-second-quarter-ended-30-september-2015-5582.html
424,TAJGVK Hotels and Resorts Limited Q2 Results FY16,https://www.newsvoir.com/release/tajgvk-hotels-and-resorts-limited-q2-results-fy16-5564.html
425,Blue Dart Sales at Rs. 651.44 Crores,https://www.newsvoir.com/release/blue-dart-sales-at-rs-651-44-crores-5555.html
426,IRB Infrastructure Developers Limited Q2 Results FY16,https://www.newsvoir.com/release/irb-infrastructure-developers-limited-q2-results-fy16-5554.html
427,JSW Steel Q2 Results FY16,https://www.newsvoir.com/release/jsw-steel-q2-results-fy16-5553.html
428,Syngene Delivers Broad based Growth of 28% in H1 FY16,https://www.newsvoir.com/release/syngene-delivers-broad-based-growth-of-28-in-h1-fy16-5545.html
429,Edelweiss Financial Services Limited Q2FY16 Unaudited Results,https://www.newsvoir.com/release/edelweiss-financial-services-limited-q2fy16-unaudited-results-5520.html
430,"TCS - Volumes, Digital Drive Broad-based Growth in Q2",https://www.newsvoir.com/release/tcs-volumes-digital-drive-broad-based-growth-in-q2-5502.html
431,Infosys Q2 Results FY16,https://www.newsvoir.com/release/infosys-q2-results-fy16-5480.html
432,IndusInd Bank Q2 FY16 Results,https://www.newsvoir.com/release/indusind-bank-q2-fy16-results-5473.html
433,Prime Focus FY15 Consolidated Revenues at Rs. 16bn,https://www.newsvoir.com/release/prime-focus-fy15-consolidated-revenues-at-rs-16bn-5337.html
434,Shardul Amarchand Mangaldas & Co. Advises on the Offer for Sale for the Indian Oil Corporation Limited,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-the-offer-for-sale-for-the-indian-oil-corporation-limited-5194.html
435,Visagar Polytex Q1FY16 Net up 26.26%,https://www.newsvoir.com/release/visagar-polytex-q1fy16-net-up-26-26-5110.html
436,IDBI Federal Q1FY16 Total Premium Growth up by 84% to INR 197 Crores,https://www.newsvoir.com/release/idbi-federal-q1fy16-total-premium-growth-up-by-84-to-inr-197-crores-5107.html
437,"India Tourism Development Corporation (ITDC) Puts up Stable Performance in Q1, 2015-16",https://www.newsvoir.com/release/india-tourism-development-corporation-itdc-puts-up-stable-performance-in-q1-2015-16-5092.html
438,"Reliance Communications Announces Financial Results for the Quarter Ended June 30, 2015",https://www.newsvoir.com/release/reliance-communications-announces-financial-results-for-the-quarter-ended-june-30-2015-5093.html
439,Manappuram Declares Improved Q1 Results - Net Profit Increases by 34.3%,https://www.newsvoir.com/release/manappuram-declares-improved-q1-results-net-profit-increases-by-34-3-5091.html
440,Vadilal Industries Net Profit up 59% in Q1 FY2016,https://www.newsvoir.com/release/vadilal-industries-net-profit-up-59-in-q1-fy2016-5089.html
441,Jet Airways Posts Rs. 226.4 Crores Profit in Q1 Of FY16,https://www.newsvoir.com/release/jet-airways-posts-rs-226-4-crores-profit-in-q1-of-fy16-5088.html
442,"Indo Rama Synthetics Reports Financial Results for the Quarter Ended June 30, 2015 (Standalone) ",https://www.newsvoir.com/release/indo-rama-synthetics-reports-financial-results-for-the-quarter-ended-june-30-2015-standalone-5085.html
443,Nitin Fire Protection Q1FY16 Net Sales up 18.56% to Rs. 337.90 Crores,https://www.newsvoir.com/release/nitin-fire-protection-q1fy16-net-sales-up-18-56-to-rs-337-90-crores-5083.html
444,"GMR Infrastructure Limited, Q1 FY 2016 Performance Highlights",https://www.newsvoir.com/release/gmr-infrastructure-limited-q1-fy-2016-performance-highlights-5080.html
445,Claris Lifesciences Consolidated Q1FY16 PAT Rises 31%,https://www.newsvoir.com/release/claris-lifesciences-consolidated-q1fy16-pat-rises-31-5078.html
446,Steel Exchange India Limited Q1FY16 PAT Rs. 8.65 Crore,https://www.newsvoir.com/release/steel-exchange-india-limited-q1fy16-pat-rs-8-65-crore-5076.html
447,Bank of Maharashtra Performance Highlights of the Bank for the Quarter ended 30th June 2015,https://www.newsvoir.com/release/bank-of-maharashtra-performance-highlights-of-the-bank-for-the-quarter-ended-30th-june-2015-5075.html
448,UFO Moviez Q1FY16 Consolidated Results,https://www.newsvoir.com/release/ufo-moviez-q1fy16-consolidated-results-5069.html
449,Shriram Life Insurance Q1 FY’16 PAT up by 42 % at INR 17 Crores,https://www.newsvoir.com/release/shriram-life-insurance-q1-fy-16-pat-up-by-42-at-inr-17-crores-5068.html
450,Reliance Infrastructure Limited Q1 FY 16 Results ,https://www.newsvoir.com/release/reliance-infrastructure-limited-q1-fy-16-results-5066.html
451,"IDBI Bank Highlights of Q1 FY 2015-16 (June 30, 2015) Financial Results vis-à-vis Q1 FY 2014-15 (June 30, 2014)",https://www.newsvoir.com/release/idbi-bank-highlights-of-q1-fy-2015-16-june-30-2015-financial-results-vis---vis-q1-fy-2014-15-june-30-2014--5063.html
452,BS Limited Consolidated Turnover Jumps 93% to INR 970 Crores in Q1 FY16,https://www.newsvoir.com/release/bs-limited-consolidated-turnover-jumps-93-to-inr-970-crores-in-q1-fy16-5060.html
453,Apollo Tyres Net Profit Increases 27% in Q1,https://www.newsvoir.com/release/apollo-tyres-net-profit-increases-27-in-q1-5049.html
454,State Bank of India - Q1 FY16 Results,https://www.newsvoir.com/release/state-bank-of-india-q1-fy16-results-5047.html
455,VRL Logistics Ltd. - Q1 FY16 Net Rises 40.1% to Rs. 35.38 Crores,https://www.newsvoir.com/release/vrl-logistics-ltd-q1-fy16-net-rises-40-1-to-rs-35-38-crores-5040.html
456,Garware-Wall Ropes Q1FY16 Net Profit Jumps 50% to Rs. 14.6 Crores,https://www.newsvoir.com/release/garware-wall-ropes-q1fy16-net-profit-jumps-50-to-rs-14-6-crores-5039.html
457,Adani Ports Consolidated PAT for Q1FY16 Increases by 13% to Rs.641 Crores,https://www.newsvoir.com/release/adani-ports-consolidated-pat-for-q1fy16-increases-by-13-to-rs-641-crores-5036.html
458,Salzer Electronics Q1 FY16 PAT Increases by 58%,https://www.newsvoir.com/release/salzer-electronics-q1-fy16-pat-increases-by-58-5028.html
459,"Tata Motors Ltd Consolidated Net Revenue Stood at Rs.61,020 Crores in Q1 of FY 2015-16 Consolidated Profit Stood at Rs.2,769 Crores",https://www.newsvoir.com/release/tata-motors-ltd-consolidated-net-revenue-stood-at-rs-61-020-crores-in-q1-of-fy-2015-16-consolidated-profit-stood-at-rs-2-769-crores-5024.html
460,"Cox and Kings Ltd Net Profit at Rs 135 Crore, 5% Increase in Q1FY16",https://www.newsvoir.com/release/cox-and-kings-ltd-net-profit-at-rs-135-crore-5-increase-in-q1fy16-5023.html
461,Mahindra & Mahindra Q1FY16 Results,https://www.newsvoir.com/release/mahindra-mahindra-q1fy16-results-5022.html
462,"Aarti Industries Q1FY16 Net Profit at Rs. 60.90 Crores, Robust Y-o-Y Growth 47%",https://www.newsvoir.com/release/aarti-industries-q1fy16-net-profit-at-rs-60-90-crores-robust-y-o-y-growth-47-5012.html
463,SRF Records 22% Jump in Consolidated PAT at Rs.113 Crore,https://www.newsvoir.com/release/srf-records-22-jump-in-consolidated-pat-at-rs-113-crore-5010.html
464,Tree House Education & Accessories Limited Announces 32.79% Growth in Operational EBITDA,https://www.newsvoir.com/release/tree-house-education-accessories-limited-announces-32-79-growth-in-operational-ebitda-5007.html
465,Motherson Sumi Systems Limited Announces Q1 FY 2015-16 Results,https://www.newsvoir.com/release/motherson-sumi-systems-limited-announces-q1-fy-2015-16-results-5003.html
466,Snowman Logistics Q1FY16 Net Profit Increases by 134% to Rs 5.53 Crore,https://www.newsvoir.com/release/snowman-logistics-q1fy16-net-profit-increases-by-134-to-rs-5-53-crore-4998.html
467,Tribhovandas Bhimji Zaveri Limited First Quarter FY 2016 Results - Q1FY16 Pat Grew 420.38% Yoy to Rs. 2.72 Crores,https://www.newsvoir.com/release/tribhovandas-bhimji-zaveri-limited-first-quarter-fy-2016-results-q1fy16-pat-grew-420-38-yoy-to-rs-2-72-crores-4992.html
468,Mahindra Lifespaces' Q1 FY16 Consolidated Total Income at Rs. 188 Crores with PAT of Rs. 25 Crores,https://www.newsvoir.com/release/mahindra-lifespaces-q1-fy16-consolidated-total-income-at-rs-188-crores-with-pat-of-rs-25-crores-4966.html
